id_ville|id_temps|id_famille_produit|id-magasin|ventes_objectif|vente_reel|ca_objectif|ca_reel|marge_objectif|marge_reel
145|83|1|19|62.00000000||566.89999999||1.93999999|
161|83|1|89|11.00000000||109.40000000||0.00000000|
197|83|1|15|41.00000000||349.39999999||1.41999999|
253|83|1|21|63.00000000||98.00000000||-0.13000000|
301|83|1|83|68.00000000||221.19999999||0.68000000|
309|83|1|9|72.00000000||211.80000000||-0.93999999|
329|83|1|49|77.00000000||449.00000000||0.56999999|
3|71|1|47|49.00000000|91.00000000|341.80000000|634.79999999|0.52000000|0.69999999
7|71|1|61|12.00000000|25.00000000|68.59999999|142.90000000|3.64999999|2.00000000
15|71|1|17|12.00000000|20.00000000|84.79999999|141.40000000|1.36000000|1.80000000
27|71|1|39|12.00000000|13.00000000|57.50000000|62.29999999|3.87000000|4.70000000
31|71|1|5|5.00000000|4.00000000|18.30000000|14.69999999|1.96000000|2.10000000
43|71|1|87|8.00000000|9.00000000|40.79999999|45.89999999|4.26999999|2.39999999
47|71|1|43|25.00000000|21.00000000|148.69999999|124.90000000|0.78000000|0.59999999
55|71|1|13|7.00000000|13.00000000|55.29999999|102.70000000|1.98000000|1.60000000
63|71|1|75|11.00000000|9.00000000|55.39999999|45.39999999|0.80000000|0.90000000
79|71|1|57|8.00000000|6.00000000|46.10000000|34.60000000|1.00000000|1.70000000
83|71|1|29|8.00000000|6.00000000|49.70000000|37.29999999|2.66999999|2.10000000
99|71|1|95|50.00000000|52.00000000|215.80000000|224.50000000|1.74000000|1.39999999
111|71|1|69|13.00000000|9.00000000|100.90000000|69.90000000|0.59999999|0.59999999
143|71|1|91|35.00000000|41.00000000|136.30000000|159.69999999|1.39999999|2.10000000
151|71|1|71|7.00000000|7.00000000|27.69999999|27.69999999|1.41999999|1.89999999
171|71|1|25|9.00000000|10.00000000|71.50000000|79.40000000|0.39000000|0.40000000
243|71|1|11|10.00000000|12.00000000|83.59999999|100.30000000|0.82999999|1.00000000
295|71|1|93|15.00000000|17.00000000|127.00000000|144.00000000|1.75000000|1.50000000
307|71|1|7|20.00000000|17.00000000|93.40000000|79.40000000|0.58999999|1.10000000
479|71|1|63|29.00000000|19.00000000|136.59999999|89.50000000|0.70999999|0.59999999
515|71|1|1|27.00000000|33.00000000|141.40000000|172.80000000|1.28000000|1.39999999
9|84|1|59|74.00000000||401.10000000||-0.55000000|
13|84|1|81|3.00000000||0.29999999||-0.65000000|
17|84|1|41|48.00000000||15.60000000||1.24000000|
21|84|1|85|68.00000000||302.80000000||0.00000000|
29|84|1|33|15.00000000||49.29999999||-0.82999999|
33|84|1|53|20.00000000||102.30000000||-1.84000000|
45|84|1|3|75.00000000||222.00000000||0.14999999|
57|84|1|51|58.00000000||172.30000000||1.13999999|
73|84|1|55|23.00000000||6.00000000||0.22000000|
145|84|1|19|37.00000000||270.30000000||0.94999999|
161|84|1|89|54.00000000||34.20000000||1.73000000|
197|84|1|15|44.00000000||137.19999999||-0.56999999|
253|84|1|21|27.00000000||222.69999999||1.51000000|
301|84|1|83|20.00000000||15.80000000||-0.93000000|
309|84|1|9|65.00000000||132.50000000||1.07000000|
329|84|1|49|8.00000000||40.79999999||2.85000000|
3|72|1|47|51.00000000|53.00000000|355.80000000|369.69999999|0.96999999|1.00000000
7|72|1|61|26.00000000|50.00000000|148.59999999|285.69999999|1.02000000|1.20000000
15|72|1|17|37.00000000|33.00000000|261.60000000|233.30000000|1.74000000|2.70000000
27|72|1|39|15.00000000|16.00000000|71.90000000|76.70000000|0.04000000|0.00000000
31|72|1|5|10.00000000|9.00000000|36.60000000|33.00000000|2.96000000|2.29999999
43|72|1|87|26.00000000|34.00000000|132.50000000|173.30000000|0.68000000|1.30000000
47|72|1|43|40.00000000|22.00000000|237.90000000|130.90000000|1.45000000|1.70000000
55|72|1|13|27.00000000|33.00000000|213.40000000|260.80000000|4.90000000|3.50000000
63|72|1|75|35.00000000|24.00000000|176.40000000|120.90000000|2.16999999|2.39999999
79|72|1|57|25.00000000|22.00000000|144.00000000|126.70000000|1.89999999|1.70000000
83|72|1|29|41.00000000|59.00000000|254.59999999|366.30000000|3.06000000|2.79999999
99|72|1|95|53.00000000|64.00000000|228.80000000|276.30000000|0.87000000|1.30000000
111|72|1|69|27.00000000|57.00000000|209.59999999|442.50000000|1.29000000|1.00000000
143|72|1|91|103.00000000|143.00000000|401.19999999|557.00000000|2.91999999|2.89999999
151|72|1|71|14.00000000|17.00000000|55.39999999|67.20000000|0.29999999|0.59999999
171|72|1|25|14.00000000|11.00000000|111.20000000|87.29999999|0.17999999|0.29999999
243|72|1|11|23.00000000|23.00000000|192.19999999|192.19999999|1.23000000|0.90000000
295|72|1|93|31.00000000|17.00000000|262.50000000|144.00000000|1.45000000|1.60000000
307|72|1|7|32.00000000|42.00000000|149.40000000|196.09999999|2.35999999|1.50000000
479|72|1|63|39.00000000|60.00000000|183.59999999|282.50000000|1.03000000|1.10000000
515|72|1|1|37.00000000|39.00000000|193.80000000|204.30000000|3.10000000|3.89999999
3|61|2|47|95.00000000|139.00000000|229.30000000|335.50000000|0.93000000|0.90000000
7|61|2|61|68.00000000|77.00000000|212.69999999|240.90000000|1.05000000|1.89999999
15|61|2|17|26.00000000|23.00000000|84.00000000|74.29999999|2.66999999|2.29999999
27|61|2|39|29.00000000|23.00000000|74.59999999|59.10000000|0.14000000|0.10000000
31|61|2|5|6.00000000|3.00000000|20.50000000|10.30000000|0.42999999|0.59999999
43|61|2|87|51.00000000|53.00000000|153.09999999|159.09999999|0.25000000|0.50000000
47|61|2|43|81.00000000|60.00000000|278.80000000|206.50000000|1.07000000|0.69999999
55|61|2|13|41.00000000|52.00000000|142.30000000|180.50000000|2.41000000|1.89999999
63|61|2|75|27.00000000|34.00000000|54.89999999|69.09999999|0.88000000|1.70000000
79|61|2|57|34.00000000|21.00000000|101.80000000|62.89999999|0.76000000|0.69999999
83|61|2|29|72.00000000|84.00000000|222.50000000|259.60000000|1.70000000|2.20000000
99|61|2|95|53.00000000|75.00000000|164.40000000|232.59999999|1.62000000|2.20000000
111|61|2|69|67.00000000|58.00000000|174.40000000|151.00000000|1.86000000|1.89999999
143|61|2|91|101.00000000|116.00000000|212.30000000|243.80000000|0.68000000|0.59999999
151|61|2|71|5.00000000|3.00000000|11.00000000|6.59999999|0.90000000|1.30000000
171|61|2|25|30.00000000|20.00000000|95.79999999|63.79999999|3.52000000|3.79999999
243|61|2|11|36.00000000|23.00000000|122.90000000|78.50000000|1.00000000|1.50000000
295|61|2|93|15.00000000|18.00000000|44.10000000|52.89999999|1.42999999|1.39999999
307|61|2|7|93.00000000|49.00000000|287.39999999|151.40000000|1.21000000|1.10000000
479|61|2|63|54.00000000|42.00000000|175.19999999|136.30000000|0.46999999|0.20000000
515|61|2|1|89.00000000|55.00000000|268.00000000|165.59999999|0.40000000|0.40000000
9|73|2|59|134.00000000||580.20000000||2.73000000|
13|73|2|81|24.00000000||36.79999999||2.02999999|
17|73|2|41|63.00000000||414.00000000||1.08000000|
21|73|2|85|80.00000000||25.60000000||1.66999999|
29|73|2|33|111.00000000||365.19999999||0.00000000|
33|73|2|53|150.00000000||1210.90000000||0.90000000|
45|73|2|3|87.00000000||437.00000000||2.73000000|
57|73|2|51|51.00000000||351.10000000||-1.16999999|
73|73|2|55|113.00000000||1086.90000000||0.81999999|
145|73|2|19|136.00000000||525.79999999||0.55000000|
161|73|2|89|14.00000000||99.79999999||0.00000000|
197|73|2|15|10.00000000||19.80000000||-0.05999999|
253|73|2|21|0.00000000||0.00000000||0.07000000|
301|73|2|83|131.00000000||520.00000000||0.02999999|
309|73|2|9|120.00000000||518.20000000||0.38000000|
329|73|2|49|124.00000000||379.60000000||0.82999999|
9|74|2|59|52.00000000||412.80000000||3.21000000|
13|74|2|81|80.00000000||799.00000000||0.08999999|
17|74|2|41|122.00000000||384.39999999||-1.34000000|
21|74|2|85|24.00000000||18.60000000||2.83999999|
29|74|2|33|0.00000000||0.00000000||1.11000000|
33|74|2|53|51.00000000||466.30000000||-1.57000000|
45|74|2|3|76.00000000||502.39999999||0.02000000|
57|74|2|51|58.00000000||353.60000000||0.00000000|
73|74|2|55|32.00000000||177.19999999||0.66000000|
145|74|2|19|39.00000000||105.40000000||3.43999999|
161|74|2|89|75.00000000||370.30000000||-0.60999999|
197|74|2|15|149.00000000||1363.90000000||-0.91000000|
253|74|2|21|58.00000000||171.09999999||1.58000000|
301|74|2|83|55.00000000||124.00000000||-1.57000000|
309|74|2|9|17.00000000||86.20000000||-1.58000000|
329|74|2|49|82.00000000||660.50000000||0.00000000|
3|62|2|47|59.00000000|69.00000000|142.40000000|166.50000000|2.02999999|1.60000000
7|62|2|61|30.00000000|37.00000000|93.79999999|115.70000000|3.45000000|2.20000000
15|62|2|17|54.00000000|31.00000000|174.50000000|100.20000000|3.93999999|3.20000000
27|62|2|39|36.00000000|44.00000000|92.59999999|113.20000000|0.17999999|0.20000000
31|62|2|5|6.00000000|6.00000000|20.50000000|20.50000000|0.97999999|0.80000000
43|62|2|87|21.00000000|22.00000000|63.00000000|66.00000000|0.22000000|0.20000000
47|62|2|43|100.00000000|88.00000000|344.19999999|302.89999999|1.85000000|1.10000000
55|62|2|13|44.00000000|51.00000000|152.69999999|177.00000000|2.16999999|2.10000000
63|62|2|75|58.00000000|47.00000000|117.90000000|95.50000000|0.96999999|0.90000000
79|62|2|57|61.00000000|77.00000000|182.69999999|230.59999999|0.25000000|0.40000000
83|62|2|29|47.00000000|53.00000000|145.30000000|163.80000000|1.74000000|1.39999999
99|62|2|95|55.00000000|44.00000000|170.59999999|136.50000000|3.21000000|3.10000000
111|62|2|69|89.00000000|82.00000000|231.69999999|213.50000000|0.62000000|1.10000000
143|62|2|91|45.00000000|26.00000000|94.59999999|54.60000000|0.51000000|0.40000000
151|62|2|71|7.00000000|4.00000000|15.50000000|8.80000000|2.29999999|2.00000000
171|62|2|25|19.00000000|12.00000000|60.70000000|38.29999999|0.90000000|1.20000000
243|62|2|11|94.00000000|110.00000000|320.89999999|375.50000000|1.00000000|1.50000000
295|62|2|93|15.00000000|10.00000000|44.10000000|29.39999999|0.37000000|0.69999999
307|62|2|7|86.00000000|45.00000000|265.80000000|139.09999999|0.97999999|1.89999999
479|62|2|63|22.00000000|18.00000000|71.40000000|58.39999999|0.14000000|0.10000000
515|62|2|1|40.00000000|40.00000000|120.50000000|120.50000000|0.65000000|0.69999999
9|75|2|59|150.00000000||407.10000000||1.21000000|
13|75|2|81|82.00000000||704.50000000||0.00000000|
17|75|2|41|61.00000000||562.89999999||-0.46999999|
21|75|2|85|24.00000000||177.90000000||1.98000000|
29|75|2|33|5.00000000||34.10000000||2.41000000|
33|75|2|53|141.00000000||41.20000000||1.12000000|
45|75|2|3|27.00000000||92.20000000||0.02000000|
57|75|2|51|64.00000000||580.00000000||-1.21000000|
73|75|2|55|121.00000000||1135.30000000||0.26000000|
145|75|2|19|94.00000000||905.10000000||-0.84999999|
161|75|2|89|31.00000000||43.00000000||2.83000000|
197|75|2|15|107.00000000||298.69999999||0.82999999|
253|75|2|21|80.00000000||161.50000000||-0.07000000|
301|75|2|83|149.00000000||1412.50000000||1.62000000|
309|75|2|9|148.00000000||401.30000000||0.67000000|
329|75|2|49|36.00000000||189.59999999||-0.95999999|
3|63|2|47|79.00000000|71.00000000|190.69999999|171.40000000|1.34000000|1.10000000
7|63|2|61|60.00000000|72.00000000|187.69999999|225.19999999|1.80000000|1.50000000
15|63|2|17|35.00000000|22.00000000|113.09999999|71.09999999|1.01000000|0.90000000
27|63|2|39|18.00000000|16.00000000|46.29999999|41.10000000|0.34000000|0.29999999
31|63|2|5|11.00000000|10.00000000|37.70000000|34.20000000|0.89000000|0.90000000
43|63|2|87|24.00000000|28.00000000|72.09999999|84.09999999|0.31000000|0.50000000
47|63|2|43|43.00000000|37.00000000|148.00000000|127.40000000|0.58999999|0.59999999
55|63|2|13|27.00000000|27.00000000|93.70000000|93.70000000|3.29000000|2.89999999
63|63|2|75|11.00000000|13.00000000|22.39999999|26.39999999|0.84999999|1.00000000
79|63|2|57|40.00000000|40.00000000|119.80000000|119.80000000|0.40000000|0.59999999
83|63|2|29|15.00000000|20.00000000|46.39999999|61.79999999|3.52999999|1.80000000
99|63|2|95|73.00000000|61.00000000|226.40000000|189.19999999|2.46000000|3.29999999
111|63|2|69|33.00000000|21.00000000|85.90000000|54.70000000|4.28000000|2.10000000
143|63|2|91|39.00000000|31.00000000|82.00000000|65.20000000|0.37000000|0.29999999
151|63|2|71|4.00000000|6.00000000|8.80000000|13.19999999|1.86000000|2.10000000
171|63|2|25|43.00000000|23.00000000|137.30000000|73.40000000|2.68999999|3.10000000
243|63|2|11|45.00000000|56.00000000|153.59999999|191.09999999|2.68999999|2.10000000
295|63|2|93|14.00000000|7.00000000|41.20000000|20.60000000|0.46999999|0.69999999
307|63|2|7|47.00000000|57.00000000|145.30000000|176.19999999|0.56000000|0.90000000
479|63|2|63|18.00000000|18.00000000|58.39999999|58.39999999|0.27000000|0.20000000
515|63|2|1|34.00000000|36.00000000|102.40000000|108.40000000|0.25000000|0.29999999
9|76|2|59|57.00000000||32.50000000||-0.51000000|
13|76|2|81|77.00000000||267.80000000||1.02000000|
17|76|2|41|120.00000000||751.50000000||-0.87000000|
21|76|2|85|41.00000000||42.00000000||0.27000000|
29|76|2|33|11.00000000||58.79999999||-0.96999999|
33|76|2|53|58.00000000||550.70000000||0.08999999|
45|76|2|3|127.00000000||600.29999999||0.65000000|
57|76|2|51|127.00000000||1040.20000000||0.48999999|
73|76|2|55|12.00000000||29.39999999||1.99000000|
145|76|2|19|0.00000000||0.00000000||0.00000000|
161|76|2|89|87.00000000||687.39999999||2.54999999|
197|76|2|15|110.00000000||460.19999999||0.60999999|
253|76|2|21|11.00000000||39.29999999||0.80000000|
301|76|2|83|58.00000000||446.00000000||3.08000000|
309|76|2|9|31.00000000||50.60000000||0.00000000|
329|76|2|49|70.00000000||401.50000000||-0.94999999|
3|64|2|47|146.00000000|243.00000000|352.39999999|586.50000000|0.33000000|0.59999999
7|64|2|61|62.00000000|44.00000000|194.00000000|137.59999999|2.77999999|2.60000000
15|64|2|17|94.00000000|76.00000000|303.69999999|245.59999999|1.14999999|1.20000000
27|64|2|39|52.00000000|44.00000000|133.69999999|113.20000000|0.28000000|0.29999999
31|64|2|5|19.00000000|18.00000000|65.09999999|61.60000000|0.52000000|0.40000000
43|64|2|87|46.00000000|51.00000000|138.09999999|153.09999999|0.23000000|0.20000000
47|64|2|43|64.00000000|45.00000000|220.30000000|154.90000000|1.84000000|1.20000000
55|64|2|13|86.00000000|110.00000000|298.50000000|381.80000000|1.90999999|1.50000000
63|64|2|75|56.00000000|28.00000000|113.80000000|56.89999999|0.79000000|1.10000000
79|64|2|57|50.00000000|41.00000000|149.69999999|122.80000000|0.47999999|0.40000000
83|64|2|29|66.00000000|39.00000000|204.00000000|120.50000000|1.96000000|2.70000000
99|64|2|95|108.00000000|91.00000000|335.00000000|282.30000000|2.21000000|2.00000000
111|64|2|69|85.00000000|140.00000000|221.30000000|364.50000000|2.54999999|2.29999999
143|64|2|91|166.00000000|187.00000000|348.89999999|393.00000000|0.44000000|0.40000000
151|64|2|71|10.00000000|11.00000000|22.10000000|24.30000000|2.06000000|1.50000000
171|64|2|25|50.00000000|76.00000000|159.59999999|242.59999999|1.08000000|1.00000000
243|64|2|11|53.00000000|47.00000000|180.90000000|160.40000000|1.12999999|2.10000000
295|64|2|93|35.00000000|25.00000000|102.90000000|73.50000000|1.83000000|2.10000000
307|64|2|7|62.00000000|72.00000000|191.59999999|222.50000000|1.14999999|1.00000000
479|64|2|63|60.00000000|59.00000000|194.69999999|191.50000000|0.34999999|0.29999999
515|64|2|1|90.00000000|128.00000000|271.00000000|385.50000000|0.69999999|0.59999999
9|77|2|59|68.00000000||370.00000000||0.83999999|
13|77|2|81|33.00000000||90.79999999||1.84000000|
17|77|2|41|5.00000000||29.80000000||1.20000000|
21|77|2|85|110.00000000||1062.30000000||0.00000000|
29|77|2|33|135.00000000||959.79999999||0.31000000|
33|77|2|53|56.00000000||475.30000000||-0.27000000|
45|77|2|3|86.00000000||619.79999999||3.85999999|
57|77|2|51|33.00000000||183.59999999||-0.98999999|
73|77|2|55|102.00000000||927.89999999||-0.67000000|
145|77|2|19|126.00000000||1070.80000000||-0.28999999|
161|77|2|89|138.00000000||448.80000000||0.05999999|
197|77|2|15|59.00000000||400.69999999||0.00000000|
253|77|2|21|118.00000000||183.09999999||-0.67000000|
301|77|2|83|100.00000000||240.40000000||-1.73000000|
309|77|2|9|135.00000000||341.19999999||0.51000000|
329|77|2|49|7.00000000||37.20000000||0.47999999|
3|65|2|47|114.00000000|157.00000000|275.19999999|379.00000000|1.37999999|1.10000000
7|65|2|61|50.00000000|42.00000000|156.40000000|131.40000000|2.81999999|3.50000000
15|65|2|17|33.00000000|20.00000000|106.59999999|64.59999999|0.71999999|1.10000000
27|65|2|39|31.00000000|25.00000000|79.70000000|64.29999999|0.08000000|0.20000000
31|65|2|5|14.00000000|14.00000000|47.89999999|47.89999999|0.63000000|0.50000000
43|65|2|87|42.00000000|46.00000000|126.09999999|138.09999999|0.11000000|0.10000000
47|65|2|43|46.00000000|58.00000000|158.30000000|199.69999999|0.89000000|0.69999999
55|65|2|13|60.00000000|68.00000000|208.30000000|236.00000000|6.21999999|5.20000000
63|65|2|75|35.00000000|34.00000000|71.09999999|69.09999999|0.89000000|0.69999999
79|65|2|57|46.00000000|41.00000000|137.69999999|122.80000000|0.58999999|0.50000000
83|65|2|29|29.00000000|37.00000000|89.59999999|114.30000000|0.96999999|1.70000000
99|65|2|95|61.00000000|43.00000000|189.19999999|133.40000000|2.73000000|2.50000000
111|65|2|69|45.00000000|24.00000000|117.20000000|62.50000000|2.20000000|1.39999999
143|65|2|91|97.00000000|67.00000000|203.90000000|140.80000000|0.60999999|0.50000000
151|65|2|71|8.00000000|4.00000000|17.69999999|8.80000000|2.04999999|2.20000000
171|65|2|25|17.00000000|21.00000000|54.29999999|67.00000000|1.07000000|1.10000000
243|65|2|11|32.00000000|39.00000000|109.20000000|133.09999999|1.67999999|1.80000000
295|65|2|93|9.00000000|9.00000000|26.50000000|26.50000000|0.69999999|1.20000000
307|65|2|7|37.00000000|25.00000000|114.40000000|77.29999999|0.83999999|1.50000000
479|65|2|63|46.00000000|37.00000000|149.30000000|120.09999999|0.12000000|0.20000000
515|65|2|1|48.00000000|52.00000000|144.59999999|156.59999999|0.23999999|0.50000000
9|78|2|59|141.00000000||403.10000000||0.00000000|
13|78|2|81|31.00000000||192.90000000||1.63999999|
17|78|2|41|32.00000000||198.59999999||0.00000000|
21|78|2|85|66.00000000||315.89999999||0.00000000|
29|78|2|33|61.00000000||390.00000000||3.14000000|
33|78|2|53|64.00000000||482.30000000||0.00000000|
45|78|2|3|62.00000000||34.50000000||0.75000000|
57|78|2|51|106.00000000||641.60000000||0.00000000|
73|78|2|55|51.00000000||94.09999999||-0.97999999|
145|78|2|19|35.00000000||3.79999999||2.06999999|
161|78|2|89|40.00000000||316.10000000||2.87999999|
197|78|2|15|57.00000000||542.20000000||-1.15999999|
253|78|2|21|81.00000000||193.30000000||-0.23999999|
301|78|2|83|27.00000000||228.80000000||1.71000000|
309|78|2|9|26.00000000||57.39999999||1.08000000|
329|78|2|49|149.00000000||945.89999999||3.52999999|
3|66|2|47|51.00000000|33.00000000|123.09999999|79.70000000|1.37999999|1.39999999
7|66|2|61|56.00000000|46.00000000|175.19999999|143.90000000|1.75000000|2.39999999
15|66|2|17|46.00000000|50.00000000|148.59999999|161.59999999|1.58000000|1.70000000
27|66|2|39|24.00000000|30.00000000|61.70000000|77.09999999|0.68999999|0.59999999
31|66|2|5|8.00000000|17.00000000|27.39999999|58.20000000|1.08000000|0.90000000
43|66|2|87|18.00000000|12.00000000|54.00000000|36.00000000|0.17999999|0.29999999
47|66|2|43|30.00000000|16.00000000|103.30000000|55.10000000|0.87000000|1.70000000
55|66|2|13|55.00000000|70.00000000|190.90000000|243.00000000|1.60000000|1.50000000
63|66|2|75|25.00000000|30.00000000|50.79999999|61.00000000|0.87000000|0.80000000
79|66|2|57|30.00000000|44.00000000|89.79999999|131.80000000|0.27000000|0.50000000
83|66|2|29|33.00000000|36.00000000|102.00000000|111.30000000|1.95000000|1.10000000
99|66|2|95|34.00000000|23.00000000|105.50000000|71.29999999|2.25000000|3.89999999
111|66|2|69|40.00000000|63.00000000|104.09999999|164.00000000|4.13999999|2.79999999
143|66|2|91|129.00000000|125.00000000|271.10000000|262.69999999|0.14999999|0.20000000
151|66|2|71|10.00000000|10.00000000|22.10000000|22.10000000|1.54000000|1.70000000
171|66|2|25|22.00000000|29.00000000|70.20000000|92.59999999|0.77000000|1.20000000
243|66|2|11|73.00000000|38.00000000|249.19999999|129.69999999|2.43999999|2.29999999
295|66|2|93|25.00000000|23.00000000|73.50000000|67.59999999|0.53000000|0.59999999
307|66|2|7|43.00000000|75.00000000|132.90000000|231.80000000|0.40999999|0.69999999
479|66|2|63|49.00000000|29.00000000|159.00000000|94.09999999|0.17999999|0.20000000
515|66|2|1|95.00000000|94.00000000|286.10000000|283.10000000|0.33000000|0.50000000
3|67|2|47|77.00000000|91.00000000|185.90000000|219.59999999|0.57999999|0.69999999
7|67|2|61|27.00000000|21.00000000|84.50000000|65.70000000|3.29999999|2.39999999
15|67|2|17|44.00000000|43.00000000|142.19999999|138.90000000|1.78000000|1.50000000
27|67|2|39|16.00000000|20.00000000|41.10000000|51.39999999|0.16000000|0.29999999
31|67|2|5|5.00000000|4.00000000|17.10000000|13.69999999|0.23999999|0.40000000
43|67|2|87|17.00000000|15.00000000|51.00000000|45.00000000|0.46000000|0.29999999
47|67|2|43|55.00000000|49.00000000|189.30000000|168.69999999|0.59999999|1.00000000
55|67|2|13|39.00000000|19.00000000|135.40000000|66.00000000|1.31000000|2.20000000
63|67|2|75|14.00000000|26.00000000|28.50000000|52.79999999|0.76000000|0.90000000
79|67|2|57|21.00000000|20.00000000|62.89999999|59.89999999|0.32000000|0.40000000
83|67|2|29|30.00000000|34.00000000|92.70000000|105.09999999|2.96000000|2.50000000
99|67|2|95|84.00000000|55.00000000|260.50000000|170.59999999|4.12999999|3.60000000
111|67|2|69|43.00000000|59.00000000|112.00000000|153.59999999|0.97999999|1.70000000
143|67|2|91|36.00000000|35.00000000|75.70000000|73.59999999|0.33000000|0.50000000
151|67|2|71|2.00000000|2.00000000|4.40000000|4.40000000|1.76000000|2.00000000
171|67|2|25|41.00000000|21.00000000|130.90000000|67.00000000|1.62000000|1.50000000
243|67|2|11|32.00000000|24.00000000|109.20000000|81.90000000|2.50000000|3.10000000
295|67|2|93|11.00000000|10.00000000|32.39999999|29.39999999|1.40999999|1.20000000
307|67|2|7|65.00000000|65.00000000|200.90000000|200.90000000|0.81999999|1.30000000
479|67|2|63|22.00000000|14.00000000|71.40000000|45.39999999|0.14000000|0.20000000
515|67|2|1|22.00000000|23.00000000|66.29999999|69.29999999|0.45000000|0.40000000
9|79|2|59|122.00000000||883.39999999||0.00000000|
13|79|2|81|124.00000000||626.79999999||0.11000000|
17|79|2|41|16.00000000||82.70000000||0.91000000|
21|79|2|85|23.00000000||191.90000000||-0.14000000|
29|79|2|33|79.00000000||381.19999999||1.93999999|
33|79|2|53|134.00000000||610.29999999||0.26000000|
45|79|2|3|115.00000000||964.60000000||0.23000000|
57|79|2|51|89.00000000||124.59999999||1.25000000|
73|79|2|55|54.00000000||479.69999999||2.50999999|
145|79|2|19|51.00000000||161.69999999||1.76000000|
161|79|2|89|72.00000000||22.30000000||1.23000000|
197|79|2|15|63.00000000||596.89999999||-0.59999999|
253|79|2|21|52.00000000||232.50000000||0.93999999|
301|79|2|83|109.00000000||588.39999999||-0.28999999|
309|79|2|9|141.00000000||1199.30000000||-0.02000000|
329|79|2|49|125.00000000||620.20000000||-0.87000000|
3|68|2|47|89.00000000|73.00000000|214.80000000|176.19999999|0.79000000|1.10000000
7|68|2|61|47.00000000|37.00000000|147.00000000|115.70000000|1.82000000|1.50000000
15|68|2|17|56.00000000|70.00000000|181.00000000|226.19999999|0.42999999|0.80000000
27|68|2|39|72.00000000|80.00000000|185.19999999|205.69999999|0.23999999|0.29999999
31|68|2|5|15.00000000|10.00000000|51.39999999|34.20000000|1.22000000|1.39999999
43|68|2|87|48.00000000|26.00000000|144.09999999|78.09999999|0.35999999|0.20000000
47|68|2|43|66.00000000|69.00000000|227.19999999|237.50000000|1.02000000|1.39999999
55|68|2|13|51.00000000|43.00000000|177.00000000|149.30000000|3.29000000|2.60000000
63|68|2|75|35.00000000|36.00000000|71.09999999|73.20000000|0.98999999|0.90000000
79|68|2|57|73.00000000|84.00000000|218.59999999|251.50000000|0.46999999|0.50000000
83|68|2|29|98.00000000|114.00000000|302.89999999|352.30000000|1.73000000|1.89999999
99|68|2|95|87.00000000|87.00000000|269.80000000|269.80000000|2.12000000|1.50000000
111|68|2|69|59.00000000|41.00000000|153.59999999|106.70000000|7.19000000|4.29999999
143|68|2|91|132.00000000|159.00000000|277.39999999|334.19999999|0.23999999|0.29999999
151|68|2|71|10.00000000|5.00000000|22.10000000|11.00000000|2.45000000|2.00000000
171|68|2|25|45.00000000|27.00000000|143.69999999|86.20000000|3.00000000|2.39999999
243|68|2|11|60.00000000|66.00000000|204.80000000|225.30000000|2.47000000|2.89999999
295|68|2|93|29.00000000|27.00000000|85.29999999|79.40000000|2.06999999|2.29999999
307|68|2|7|88.00000000|48.00000000|272.00000000|148.40000000|0.58999999|0.90000000
479|68|2|63|42.00000000|42.00000000|136.30000000|136.30000000|0.10000000|0.10000000
515|68|2|1|112.00000000|132.00000000|337.30000000|397.50000000|0.20999999|0.29999999
9|80|2|59|115.00000000||307.19999999||0.00000000|
13|80|2|81|139.00000000||253.69999999||-0.37000000|
17|80|2|41|21.00000000||35.20000000||0.87000000|
21|80|2|85|21.00000000||173.90000000||1.70000000|
29|80|2|33|117.00000000||586.50000000||0.00000000|
33|80|2|53|54.00000000||304.19999999||1.56000000|
45|80|2|3|34.00000000||112.59999999||-1.91999999|
57|80|2|51|21.00000000||195.80000000||-1.79000000|
73|80|2|55|64.00000000||225.30000000||0.00000000|
145|80|2|19|38.00000000||158.19999999||3.49000000|
161|80|2|89|137.00000000||164.40000000||-1.85000000|
197|80|2|15|45.00000000||430.89999999||0.19000000|
253|80|2|21|67.00000000||523.89999999||0.00000000|
301|80|2|83|84.00000000||689.70000000||2.04999999|
309|80|2|9|64.00000000||596.50000000||-0.23999999|
329|80|2|49|88.00000000||274.39999999||0.68999999|
9|81|2|59|4.00000000||4.09999999||3.46000000|
13|81|2|81|45.00000000||329.89999999||-1.54000000|
17|81|2|41|3.00000000||7.70000000||0.46999999|
21|81|2|85|67.00000000||117.70000000||2.39000000|
29|81|2|33|38.00000000||222.00000000||0.95999999|
33|81|2|53|79.00000000||141.80000000||1.64999999|
45|81|2|3|54.00000000||379.10000000||0.08999999|
57|81|2|51|9.00000000||39.50000000||0.17999999|
73|81|2|55|66.00000000||47.89999999||3.33999999|
145|81|2|19|66.00000000||227.40000000||0.54000000|
161|81|2|89|113.00000000||1048.20000000||0.75000000|
197|81|2|15|127.00000000||957.39999999||0.00000000|
253|81|2|21|130.00000000||1223.80000000||0.00000000|
301|81|2|83|136.00000000||870.70000000||0.00000000|
309|81|2|9|118.00000000||636.79999999||0.80000000|
329|81|2|49|119.00000000||1076.40000000||0.87000000|
3|69|2|47|103.00000000|160.00000000|248.59999999|386.19999999|1.83000000|1.60000000
7|69|2|61|45.00000000|33.00000000|140.80000000|103.20000000|2.08999999|2.50000000
